rideType,displayName,currency,minCostCent,maxCostCent,journeyDuration,distanceMiles,primeTimeConfirmationToken,primeTimePercentage,currentDate
lyft_line,Lyft Line,USD,1937,1937,962,2.68,,50%,Thu Apr 21 16:12:05 EDT 2016
lyft,Lyft,USD,1500,2400,962,2.68,,50%,Thu Apr 21 16:12:05 EDT 2016
lyft_plus,Lyft Plus,USD,5800,7100,1345,5.45,,100%,Thu Apr 21 16:12:05 EDT 2016
lyft_line,Lyft Line,USD,4246,4246,1345,5.45,,100%,Thu Apr 21 16:12:05 EDT 2016
lyft,Lyft,USD,3700,4800,1345,5.45,,100%,Thu Apr 21 16:12:05 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,1028,2.64,,0%,Thu Apr 21 16:12:05 EDT 2016
lyft_line,Lyft Line,USD,1354,1354,1028,2.64,,0%,Thu Apr 21 16:12:05 EDT 2016
lyft,Lyft,USD,1000,1800,1028,2.64,,0%,Thu Apr 21 16:12:05 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,883,2.59,,0%,Thu Apr 21 16:12:06 EDT 2016
lyft_line,Lyft Line,USD,1229,1229,883,2.59,,0%,Thu Apr 21 16:12:06 EDT 2016
lyft,Lyft,USD,800,1700,883,2.59,,0%,Thu Apr 21 16:12:06 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3200,634,1.49,,100%,Thu Apr 21 16:12:06 EDT 2016
lyft_line,Lyft Line,USD,1777,1777,634,1.49,,100%,Thu Apr 21 16:12:06 EDT 2016
lyft,Lyft,USD,1400,2200,634,1.49,,100%,Thu Apr 21 16:12:06 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,787,1.55,,50%,Thu Apr 21 16:12:06 EDT 2016
lyft_line,Lyft Line,USD,1484,1484,787,1.55,,50%,Thu Apr 21 16:12:06 EDT 2016
lyft,Lyft,USD,1100,1900,787,1.55,,50%,Thu Apr 21 16:12:06 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3100,1331,3.76,,0%,Thu Apr 21 16:12:06 EDT 2016
lyft_line,Lyft Line,USD,1700,1700,1331,3.76,,0%,Thu Apr 21 16:12:06 EDT 2016
lyft,Lyft,USD,1300,2100,1331,3.76,,0%,Thu Apr 21 16:12:06 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2600,900,3.27,,0%,Thu Apr 21 16:12:06 EDT 2016
lyft_line,Lyft Line,USD,1361,1361,900,3.27,,0%,Thu Apr 21 16:12:06 EDT 2016
lyft,Lyft,USD,1000,1800,900,3.27,,0%,Thu Apr 21 16:12:06 EDT 2016
lyft_plus,Lyft Plus,USD,2400,3400,804,2.09,,75%,Thu Apr 21 16:18:57 EDT 2016
lyft_line,Lyft Line,USD,1915,1915,804,2.09,,75%,Thu Apr 21 16:18:57 EDT 2016
lyft,Lyft,USD,1500,2400,804,2.09,,75%,Thu Apr 21 16:18:57 EDT 2016
lyft_plus,Lyft Plus,USD,2000,3000,626,1.22,,100%,Thu Apr 21 16:18:57 EDT 2016
lyft_line,Lyft Line,USD,1670,1670,626,1.22,,100%,Thu Apr 21 16:18:57 EDT 2016
lyft,Lyft,USD,1300,2100,626,1.22,,100%,Thu Apr 21 16:18:57 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,497,1.29,,50%,Thu Apr 21 16:18:57 EDT 2016
lyft_line,Lyft Line,USD,1157,1157,497,1.29,,50%,Thu Apr 21 16:18:57 EDT 2016
lyft,Lyft,USD,800,1600,497,1.29,,50%,Thu Apr 21 16:18:57 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,547,1.06,,100%,Thu Apr 21 16:18:57 EDT 2016
lyft_line,Lyft Line,USD,1519,1519,547,1.06,,100%,Thu Apr 21 16:18:57 EDT 2016
lyft,Lyft,USD,1100,2000,547,1.06,,100%,Thu Apr 21 16:18:57 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,1018,2.37,,0%,Thu Apr 21 16:18:57 EDT 2016
lyft_line,Lyft Line,USD,1270,1270,1018,2.37,,0%,Thu Apr 21 16:18:57 EDT 2016
lyft,Lyft,USD,900,1700,1018,2.37,,0%,Thu Apr 21 16:18:57 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2400,502,1.02,,75%,Thu Apr 21 16:18:57 EDT 2016
lyft_line,Lyft Line,USD,1274,1274,502,1.02,,75%,Thu Apr 21 16:18:57 EDT 2016
lyft,Lyft,USD,900,1700,502,1.02,,75%,Thu Apr 21 16:18:57 EDT 2016
lyft_plus,Lyft Plus,USD,3200,4300,1248,3.58,,50%,Thu Apr 21 16:18:57 EDT 2016
lyft_line,Lyft Line,USD,2453,2453,1248,3.58,,50%,Thu Apr 21 16:18:57 EDT 2016
lyft,Lyft,USD,2000,3000,1248,3.58,,50%,Thu Apr 21 16:18:57 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,518,1.1,,75%,Thu Apr 21 16:18:57 EDT 2016
lyft_line,Lyft Line,USD,1314,1314,518,1.1,,75%,Thu Apr 21 16:18:57 EDT 2016
lyft,Lyft,USD,900,1800,518,1.1,,75%,Thu Apr 21 16:18:57 EDT 2016
lyft_plus,Lyft Plus,USD,3300,4500,1078,4.42,,50%,Thu Apr 21 16:18:57 EDT 2016
lyft_line,Lyft Line,USD,2547,2547,1078,4.42,,50%,Thu Apr 21 16:18:57 EDT 2016
lyft,Lyft,USD,2000,3100,1078,4.42,,50%,Thu Apr 21 16:18:57 EDT 2016
lyft_plus,Lyft Plus,USD,2900,4000,1082,3.5,,50%,Thu Apr 21 16:18:58 EDT 2016
lyft_line,Lyft Line,USD,2262,2262,1082,3.5,,50%,Thu Apr 21 16:18:58 EDT 2016
lyft,Lyft,USD,1800,2800,1082,3.5,,50%,Thu Apr 21 16:18:58 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3200,666,1.95,,75%,Thu Apr 21 16:18:58 EDT 2016
lyft_line,Lyft Line,USD,1733,1733,666,1.95,,75%,Thu Apr 21 16:18:58 EDT 2016
lyft,Lyft,USD,1300,2200,666,1.95,,75%,Thu Apr 21 16:18:58 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,281,0.53,,75%,Thu Apr 21 16:18:59 EDT 2016
lyft_line,Lyft Line,USD,898,898,281,0.53,,75%,Thu Apr 21 16:18:59 EDT 2016
lyft,Lyft,USD,800,1300,281,0.53,,75%,Thu Apr 21 16:18:59 EDT 2016
lyft_plus,Lyft Plus,USD,16600,17900,2586,19.71,,100%,Thu Apr 21 16:18:59 EDT 2016
lyft_line,Lyft Line,USD,11070,11070,2586,19.71,,100%,Thu Apr 21 16:18:59 EDT 2016
lyft,Lyft,USD,10400,11800,2586,19.71,,100%,Thu Apr 21 16:18:59 EDT 2016
lyft_plus,Lyft Plus,USD,4300,5400,1509,5.42,,50%,Thu Apr 21 16:18:59 EDT 2016
lyft_line,Lyft Line,USD,3151,3151,1509,5.42,,50%,Thu Apr 21 16:18:59 EDT 2016
lyft,Lyft,USD,2600,3800,1509,5.42,,50%,Thu Apr 21 16:18:59 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2700,689,1.72,,50%,Thu Apr 21 16:19:00 EDT 2016
lyft_line,Lyft Line,USD,1440,1440,689,1.72,,50%,Thu Apr 21 16:19:00 EDT 2016
lyft,Lyft,USD,1000,1900,689,1.72,,50%,Thu Apr 21 16:19:00 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,677,1.87,,0%,Thu Apr 21 16:19:00 EDT 2016
lyft_line,Lyft Line,USD,980,980,677,1.87,,0%,Thu Apr 21 16:19:00 EDT 2016
lyft,Lyft,USD,800,1400,677,1.87,,0%,Thu Apr 21 16:19:00 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,125,0.0,,0%,Thu Apr 21 16:19:00 EDT 2016
lyft,Lyft,USD,800,800,125,0.0,,0%,Thu Apr 21 16:19:00 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,530,1.58,,0%,Thu Apr 21 16:19:01 EDT 2016
lyft_line,Lyft Line,USD,842,842,530,1.58,,0%,Thu Apr 21 16:19:01 EDT 2016
lyft,Lyft,USD,800,1200,530,1.58,,0%,Thu Apr 21 16:19:01 EDT 2016
lyft_plus,Lyft Plus,USD,1500,2400,503,0.98,,75%,Thu Apr 21 16:19:01 EDT 2016
lyft_line,Lyft Line,USD,1336,1336,503,0.98,,75%,Thu Apr 21 16:19:01 EDT 2016
lyft,Lyft,USD,900,1800,503,0.98,,75%,Thu Apr 21 16:19:01 EDT 2016
lyft_plus,Lyft Plus,USD,1900,2900,1091,3.54,,0%,Thu Apr 21 16:19:01 EDT 2016
lyft_line,Lyft Line,USD,1565,1565,1091,3.54,,0%,Thu Apr 21 16:19:01 EDT 2016
lyft,Lyft,USD,1200,2000,1091,3.54,,0%,Thu Apr 21 16:19:01 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,390,0.79,,75%,Thu Apr 21 16:19:01 EDT 2016
lyft_line,Lyft Line,USD,1090,1090,390,0.79,,75%,Thu Apr 21 16:19:01 EDT 2016
lyft,Lyft,USD,800,1500,390,0.79,,75%,Thu Apr 21 16:19:01 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2200,584,1.22,,50%,Thu Apr 21 16:19:02 EDT 2016
lyft_line,Lyft Line,USD,1214,1214,584,1.22,,50%,Thu Apr 21 16:19:02 EDT 2016
lyft,Lyft,USD,800,1700,584,1.22,,50%,Thu Apr 21 16:19:02 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2600,655,1.59,,50%,Thu Apr 21 16:19:02 EDT 2016
lyft_line,Lyft Line,USD,1375,1375,655,1.59,,50%,Thu Apr 21 16:19:02 EDT 2016
lyft,Lyft,USD,1000,1800,655,1.59,,50%,Thu Apr 21 16:19:02 EDT 2016
lyft_plus,Lyft Plus,USD,3600,4800,1472,6.93,,0%,Thu Apr 21 16:19:02 EDT 2016
lyft_line,Lyft Line,USD,2904,2904,1472,6.93,,0%,Thu Apr 21 16:19:02 EDT 2016
lyft,Lyft,USD,2400,3500,1472,6.93,,0%,Thu Apr 21 16:19:02 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,336,0.9,,50%,Thu Apr 21 16:19:02 EDT 2016
lyft_line,Lyft Line,USD,911,911,336,0.9,,50%,Thu Apr 21 16:19:02 EDT 2016
lyft,Lyft,USD,800,1300,336,0.9,,50%,Thu Apr 21 16:19:02 EDT 2016
lyft_plus,Lyft Plus,USD,4700,6100,1787,11.92,,0%,Thu Apr 21 16:19:03 EDT 2016
lyft_line,Lyft Line,USD,3426,3426,1787,11.92,,0%,Thu Apr 21 16:19:03 EDT 2016
lyft,Lyft,USD,2900,4000,1787,11.92,,0%,Thu Apr 21 16:19:03 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3300,775,2.84,,50%,Thu Apr 21 16:19:03 EDT 2016
lyft_line,Lyft Line,USD,1816,1816,775,2.84,,50%,Thu Apr 21 16:19:03 EDT 2016
lyft,Lyft,USD,1400,2300,775,2.84,,50%,Thu Apr 21 16:19:03 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2600,680,1.6,,50%,Thu Apr 21 16:19:03 EDT 2016
lyft_line,Lyft Line,USD,1401,1401,680,1.6,,50%,Thu Apr 21 16:19:03 EDT 2016
lyft,Lyft,USD,1000,1900,680,1.6,,50%,Thu Apr 21 16:19:03 EDT 2016
lyft_plus,Lyft Plus,USD,0,0,0,,,75%,Thu Apr 21 16:19:03 EDT 2016
lyft,Lyft,USD,0,0,0,,,75%,Thu Apr 21 16:19:03 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,395,0.86,,0%,Thu Apr 21 16:19:04 EDT 2016
lyft_line,Lyft Line,USD,650,650,395,0.86,,0%,Thu Apr 21 16:19:04 EDT 2016
lyft,Lyft,USD,800,1000,395,0.86,,0%,Thu Apr 21 16:19:04 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,519,1.33,,0%,Thu Apr 21 16:19:04 EDT 2016
lyft_line,Lyft Line,USD,797,797,519,1.33,,0%,Thu Apr 21 16:19:04 EDT 2016
lyft,Lyft,USD,800,1100,519,1.33,,0%,Thu Apr 21 16:19:04 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,834,2.45,,25%,Thu Apr 21 16:19:04 EDT 2016
lyft_line,Lyft Line,USD,1469,1469,834,2.45,,25%,Thu Apr 21 16:19:04 EDT 2016
lyft,Lyft,USD,1100,1900,834,2.45,,25%,Thu Apr 21 16:19:04 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2100,473,1.18,,50%,Thu Apr 21 16:19:04 EDT 2016
lyft_line,Lyft Line,USD,1107,1107,473,1.18,,50%,Thu Apr 21 16:19:04 EDT 2016
lyft,Lyft,USD,800,1500,473,1.18,,50%,Thu Apr 21 16:19:04 EDT 2016
lyft_plus,Lyft Plus,USD,15100,16400,2695,20.66,,75%,Thu Apr 21 16:19:04 EDT 2016
lyft_line,Lyft Line,USD,10108,10108,2695,20.66,,75%,Thu Apr 21 16:19:04 EDT 2016
lyft,Lyft,USD,9500,10800,2695,20.66,,75%,Thu Apr 21 16:19:04 EDT 2016
lyft_plus,Lyft Plus,USD,3100,4200,986,3.0,,75%,Thu Apr 21 16:19:05 EDT 2016
lyft_line,Lyft Line,USD,2388,2388,986,3.0,,75%,Thu Apr 21 16:19:05 EDT 2016
lyft,Lyft,USD,1900,2900,986,3.0,,75%,Thu Apr 21 16:19:05 EDT 2016
lyft_plus,Lyft Plus,USD,2200,3300,1032,3.23,,25%,Thu Apr 21 16:19:05 EDT 2016
lyft_line,Lyft Line,USD,1788,1788,1032,3.23,,25%,Thu Apr 21 16:19:05 EDT 2016
lyft,Lyft,USD,1400,2200,1032,3.23,,25%,Thu Apr 21 16:19:05 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,361,0.65,,75%,Thu Apr 21 16:19:06 EDT 2016
lyft_line,Lyft Line,USD,1025,1025,361,0.65,,75%,Thu Apr 21 16:19:06 EDT 2016
lyft,Lyft,USD,800,1400,361,0.65,,75%,Thu Apr 21 16:19:06 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,958,2.88,,0%,Thu Apr 21 16:19:06 EDT 2016
lyft_line,Lyft Line,USD,1325,1325,958,2.88,,0%,Thu Apr 21 16:19:06 EDT 2016
lyft,Lyft,USD,900,1800,958,2.88,,0%,Thu Apr 21 16:19:06 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,476,0.95,,0%,Thu Apr 21 16:19:06 EDT 2016
lyft_line,Lyft Line,USD,700,700,476,0.95,,0%,Thu Apr 21 16:19:06 EDT 2016
lyft,Lyft,USD,800,1000,476,0.95,,0%,Thu Apr 21 16:19:06 EDT 2016
lyft_plus,Lyft Plus,USD,8200,9600,2467,19.96,,0%,Thu Apr 21 16:20:04 EDT 2016
lyft_line,Lyft Line,USD,5778,5778,2467,19.96,,0%,Thu Apr 21 16:20:04 EDT 2016
lyft,Lyft,USD,5100,6500,2467,19.96,,0%,Thu Apr 21 16:20:04 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,353,0.84,,75%,Thu Apr 21 16:20:04 EDT 2016
lyft_line,Lyft Line,USD,1066,1066,353,0.84,,75%,Thu Apr 21 16:20:04 EDT 2016
lyft,Lyft,USD,800,1500,353,0.84,,75%,Thu Apr 21 16:20:04 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2200,537,1.32,,50%,Thu Apr 21 16:20:04 EDT 2016
lyft_line,Lyft Line,USD,1204,1204,537,1.32,,50%,Thu Apr 21 16:20:04 EDT 2016
lyft,Lyft,USD,800,1700,537,1.32,,50%,Thu Apr 21 16:20:04 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,550,1.48,,0%,Thu Apr 21 16:20:04 EDT 2016
lyft_line,Lyft Line,USD,836,836,550,1.48,,0%,Thu Apr 21 16:20:04 EDT 2016
lyft,Lyft,USD,800,1200,550,1.48,,0%,Thu Apr 21 16:20:04 EDT 2016
lyft_plus,Lyft Plus,USD,6000,7300,1404,7.05,,75%,Thu Apr 21 16:20:04 EDT 2016
lyft_line,Lyft Line,USD,4391,4391,1404,7.05,,75%,Thu Apr 21 16:20:04 EDT 2016
lyft,Lyft,USD,3800,5000,1404,7.05,,75%,Thu Apr 21 16:20:04 EDT 2016
lyft_plus,Lyft Plus,USD,5600,7000,1543,6.31,,75%,Thu Apr 21 16:20:04 EDT 2016
lyft_line,Lyft Line,USD,4141,4141,1543,6.31,,75%,Thu Apr 21 16:20:04 EDT 2016
lyft,Lyft,USD,3600,4700,1543,6.31,,75%,Thu Apr 21 16:20:04 EDT 2016
lyft_plus,Lyft Plus,USD,4400,5800,1848,10.01,,0%,Thu Apr 21 16:20:05 EDT 2016
lyft_line,Lyft Line,USD,3313,3313,1848,10.01,,0%,Thu Apr 21 16:20:05 EDT 2016
lyft,Lyft,USD,2800,3900,1848,10.01,,0%,Thu Apr 21 16:20:05 EDT 2016
lyft_plus,Lyft Plus,USD,3100,4300,1215,5.9,,0%,Thu Apr 21 16:20:05 EDT 2016
lyft_line,Lyft Line,USD,2565,2565,1215,5.9,,0%,Thu Apr 21 16:20:05 EDT 2016
lyft,Lyft,USD,2100,3100,1215,5.9,,0%,Thu Apr 21 16:20:05 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2600,721,1.37,,50%,Thu Apr 21 16:20:14 EDT 2016
lyft_line,Lyft Line,USD,1427,1427,721,1.37,,50%,Thu Apr 21 16:20:14 EDT 2016
lyft,Lyft,USD,1000,1900,721,1.37,,50%,Thu Apr 21 16:20:14 EDT 2016
lyft_plus,Lyft Plus,USD,2600,3700,1006,3.02,,50%,Thu Apr 21 16:20:14 EDT 2016
lyft_line,Lyft Line,USD,2067,2067,1006,3.02,,50%,Thu Apr 21 16:20:14 EDT 2016
lyft,Lyft,USD,1600,2600,1006,3.02,,50%,Thu Apr 21 16:20:14 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,475,1.15,,0%,Thu Apr 21 16:20:14 EDT 2016
lyft_line,Lyft Line,USD,733,733,475,1.15,,0%,Thu Apr 21 16:20:14 EDT 2016
lyft,Lyft,USD,800,1100,475,1.15,,0%,Thu Apr 21 16:20:14 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,451,1.03,,0%,Thu Apr 21 16:20:14 EDT 2016
lyft_line,Lyft Line,USD,698,698,451,1.03,,0%,Thu Apr 21 16:20:14 EDT 2016
lyft,Lyft,USD,800,1000,451,1.03,,0%,Thu Apr 21 16:20:14 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2000,630,1.32,,25%,Thu Apr 21 16:20:14 EDT 2016
lyft_line,Lyft Line,USD,1068,1068,630,1.32,,25%,Thu Apr 21 16:20:14 EDT 2016
lyft,Lyft,USD,800,1500,630,1.32,,25%,Thu Apr 21 16:20:14 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,252,0.29,,75%,Thu Apr 21 16:20:15 EDT 2016
lyft_line,Lyft Line,USD,788,788,252,0.29,,75%,Thu Apr 21 16:20:15 EDT 2016
lyft,Lyft,USD,800,1100,252,0.29,,75%,Thu Apr 21 16:20:15 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,338,0.7,,50%,Thu Apr 21 16:20:15 EDT 2016
lyft_line,Lyft Line,USD,864,864,338,0.7,,50%,Thu Apr 21 16:20:15 EDT 2016
lyft,Lyft,USD,800,1300,338,0.7,,50%,Thu Apr 21 16:20:15 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2200,658,1.78,,25%,Thu Apr 21 16:20:16 EDT 2016
lyft_line,Lyft Line,USD,1193,1193,658,1.78,,25%,Thu Apr 21 16:20:16 EDT 2016
lyft,Lyft,USD,800,1600,658,1.78,,25%,Thu Apr 21 16:20:16 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,513,1.64,,0%,Thu Apr 21 16:20:16 EDT 2016
lyft_line,Lyft Line,USD,849,849,513,1.64,,0%,Thu Apr 21 16:20:16 EDT 2016
lyft,Lyft,USD,800,1200,513,1.64,,0%,Thu Apr 21 16:20:16 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2300,704,1.79,,25%,Thu Apr 21 16:20:16 EDT 2016
lyft_line,Lyft Line,USD,1226,1226,704,1.79,,25%,Thu Apr 21 16:20:16 EDT 2016
lyft,Lyft,USD,800,1700,704,1.79,,25%,Thu Apr 21 16:20:16 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1400,421,1.03,,0%,Thu Apr 21 16:20:17 EDT 2016
lyft_line,Lyft Line,USD,680,680,421,1.03,,0%,Thu Apr 21 16:20:17 EDT 2016
lyft,Lyft,USD,800,1000,421,1.03,,0%,Thu Apr 21 16:20:17 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2500,679,1.48,,50%,Thu Apr 21 16:20:17 EDT 2016
lyft_line,Lyft Line,USD,1367,1367,679,1.48,,50%,Thu Apr 21 16:20:17 EDT 2016
lyft,Lyft,USD,1000,1800,679,1.48,,50%,Thu Apr 21 16:20:17 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3100,924,3.22,,25%,Thu Apr 21 16:20:17 EDT 2016
lyft_line,Lyft Line,USD,1707,1707,924,3.22,,25%,Thu Apr 21 16:20:17 EDT 2016
lyft,Lyft,USD,1300,2200,924,3.22,,25%,Thu Apr 21 16:20:17 EDT 2016
lyft_plus,Lyft Plus,USD,1700,2800,613,1.35,,75%,Thu Apr 21 16:20:17 EDT 2016
lyft_line,Lyft Line,USD,1486,1486,613,1.35,,75%,Thu Apr 21 16:20:17 EDT 2016
lyft,Lyft,USD,1100,1900,613,1.35,,75%,Thu Apr 21 16:20:17 EDT 2016
lyft_plus,Lyft Plus,USD,2500,3500,1188,3.54,,25%,Thu Apr 21 16:20:17 EDT 2016
lyft_line,Lyft Line,USD,1976,1976,1188,3.54,,25%,Thu Apr 21 16:20:17 EDT 2016
lyft,Lyft,USD,1500,2500,1188,3.54,,25%,Thu Apr 21 16:20:17 EDT 2016
lyft_plus,Lyft Plus,USD,2100,3100,666,1.88,,75%,Thu Apr 21 16:20:18 EDT 2016
lyft_line,Lyft Line,USD,1707,1707,666,1.88,,75%,Thu Apr 21 16:20:18 EDT 2016
lyft,Lyft,USD,1300,2200,666,1.88,,75%,Thu Apr 21 16:20:18 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1900,515,1.27,,25%,Thu Apr 21 16:20:18 EDT 2016
lyft_line,Lyft Line,USD,974,974,515,1.27,,25%,Thu Apr 21 16:20:18 EDT 2016
lyft,Lyft,USD,800,1400,515,1.27,,25%,Thu Apr 21 16:20:18 EDT 2016
lyft_plus,Lyft Plus,USD,1400,2200,629,1.8,,25%,Thu Apr 21 16:20:18 EDT 2016
lyft_line,Lyft Line,USD,1176,1176,629,1.8,,25%,Thu Apr 21 16:20:18 EDT 2016
lyft,Lyft,USD,800,1600,629,1.8,,25%,Thu Apr 21 16:20:18 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,386,0.79,,50%,Thu Apr 21 16:20:19 EDT 2016
lyft_line,Lyft Line,USD,925,925,386,0.79,,50%,Thu Apr 21 16:20:19 EDT 2016
lyft,Lyft,USD,800,1300,386,0.79,,50%,Thu Apr 21 16:20:19 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1500,547,1.06,,0%,Thu Apr 21 16:20:28 EDT 2016
lyft_line,Lyft Line,USD,759,759,547,1.06,,0%,Thu Apr 21 16:20:28 EDT 2016
lyft,Lyft,USD,800,1100,547,1.06,,0%,Thu Apr 21 16:20:28 EDT 2016
lyft_plus,Lyft Plus,USD,1300,2200,581,1.07,,50%,Thu Apr 21 16:20:28 EDT 2016
lyft_line,Lyft Line,USD,1174,1174,581,1.07,,50%,Thu Apr 21 16:20:28 EDT 2016
lyft,Lyft,USD,800,1600,581,1.07,,50%,Thu Apr 21 16:20:28 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1600,438,1.52,,0%,Thu Apr 21 16:20:28 EDT 2016
lyft_line,Lyft Line,USD,779,779,438,1.52,,0%,Thu Apr 21 16:20:28 EDT 2016
lyft,Lyft,USD,800,1100,438,1.52,,0%,Thu Apr 21 16:20:28 EDT 2016
lyft_plus,Lyft Plus,USD,3700,4900,1215,6.97,,25%,Thu Apr 21 16:20:29 EDT 2016
lyft_line,Lyft Line,USD,2758,2758,1215,6.97,,25%,Thu Apr 21 16:20:29 EDT 2016
lyft,Lyft,USD,2300,3300,1215,6.97,,25%,Thu Apr 21 16:20:29 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,396,0.84,,0%,Thu Apr 21 16:20:30 EDT 2016
lyft_line,Lyft Line,USD,638,638,396,0.84,,0%,Thu Apr 21 16:20:30 EDT 2016
lyft,Lyft,USD,800,1000,396,0.84,,0%,Thu Apr 21 16:20:30 EDT 2016
lyft_plus,Lyft Plus,USD,1200,2100,495,1.08,,50%,Thu Apr 21 16:20:30 EDT 2016
lyft_line,Lyft Line,USD,1108,1108,495,1.08,,50%,Thu Apr 21 16:20:30 EDT 2016
lyft,Lyft,USD,800,1500,495,1.08,,50%,Thu Apr 21 16:20:30 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1300,308,0.44,,25%,Thu Apr 21 16:20:30 EDT 2016
lyft_line,Lyft Line,USD,636,636,308,0.44,,25%,Thu Apr 21 16:20:30 EDT 2016
lyft,Lyft,USD,800,1000,308,0.44,,25%,Thu Apr 21 16:20:30 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1200,125,0.0,,0%,Thu Apr 21 16:20:30 EDT 2016
lyft,Lyft,USD,800,800,125,0.0,,0%,Thu Apr 21 16:20:30 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1700,550,1.54,,0%,Thu Apr 21 16:20:30 EDT 2016
lyft_line,Lyft Line,USD,847,847,550,1.54,,0%,Thu Apr 21 16:20:30 EDT 2016
lyft,Lyft,USD,800,1200,550,1.54,,0%,Thu Apr 21 16:20:30 EDT 2016
lyft_plus,Lyft Plus,USD,1600,2600,627,1.68,,50%,Thu Apr 21 16:20:30 EDT 2016
lyft_line,Lyft Line,USD,1375,1375,627,1.68,,50%,Thu Apr 21 16:20:30 EDT 2016
lyft,Lyft,USD,1000,1800,627,1.68,,50%,Thu Apr 21 16:20:30 EDT 2016
lyft_plus,Lyft Plus,USD,1200,1800,573,1.69,,0%,Thu Apr 21 16:20:30 EDT 2016
lyft_line,Lyft Line,USD,887,887,573,1.69,,0%,Thu Apr 21 16:20:30 EDT 2016
lyft,Lyft,USD,800,1300,573,1.69,,0%,Thu Apr 21 16:20:30 EDT 2016
lyft_plus,Lyft Plus,USD,2600,3800,1017,3.07,,50%,Thu Apr 21 16:20:30 EDT 2016
lyft_line,Lyft Line,USD,2091,2091,1017,3.07,,50%,Thu Apr 21 16:20:30 EDT 2016
lyft,Lyft,USD,1600,2600,1017,3.07,,50%,Thu Apr 21 16:20:30 EDT 2016
lyft_plus,Lyft Plus,USD,3200,4300,1021,3.09,,75%,Thu Apr 21 16:20:31 EDT 2016
lyft_line,Lyft Line,USD,2479,2479,1021,3.09,,75%,Thu Apr 21 16:20:31 EDT 2016
lyft,Lyft,USD,2000,3000,1021,3.09,,75%,Thu Apr 21 16:20:31 EDT 2016
lyft_plus,Lyft Plus,USD,2300,3300,1326,4.36,,0%,Thu Apr 21 16:20:31 EDT 2016
lyft_line,Lyft Line,USD,1808,1808,1326,4.36,,0%,Thu Apr 21 16:20:31 EDT 2016
lyft,Lyft,USD,1400,2300,1326,4.36,,0%,Thu Apr 21 16:20:31 EDT 2016
lyft_plus,Lyft Plus,USD,1800,2900,1161,3.41,,0%,Thu Apr 21 16:20:31 EDT 2016
