vendorid,journey_start_time,journey_end_time,passenger_count,trip_distance,start_longitude,start_latitude,ratecodeid,store_and_fwd_flag,end_longitude,end_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-01-01 13:40:49,2015-01-01 13:53:13,5,3.98,-73.97679138183594,40.78822326660156,1,N,-74.00843811035156,40.74224090576172,2,14,0,0.5,0,0,0.3,14.8
2,2015-01-01 13:40:49,2015-01-01 13:57:20,2,3.74,-73.95279693603516,40.78347015380859,1,N,-73.99166107177734,40.74985122680664,1,14.5,0,0.5,2.9,0,0.3,18.2
2,2015-01-01 13:40:49,2015-01-01 13:46:53,3,0.97,-73.976806640625,40.74908447265625,1,N,-73.99025726318359,40.75677871704102,2,6,0,0.5,0,0,0.3,6.8
2,2015-01-01 13:40:49,2015-01-01 13:48:26,1,0.64,-73.96824645996094,40.75521087646484,1,N,-73.97840881347656,40.75812149047852,1,6.5,0,0.5,1.62,0,0.3,8.92
2,2015-01-01 13:40:49,2015-01-01 14:01:11,1,11.62,-73.86359405517578,40.76930236816406,1,N,-73.99835968017578,40.69376373291016,2,33,0,0.5,0,0,0.3,33.8
2,2015-01-01 13:40:49,2015-01-01 13:46:55,4,1.42,-73.96656799316406,40.78883743286133,1,N,-73.95520782470703,40.78023529052734,1,7,0,0.5,1,0,0.3,8.800000000000001
1,2015-01-01 13:40:49,2015-01-01 13:51:40,1,1.5,-73.98648071289062,40.74900817871094,1,N,-73.98295593261719,40.76010894775391,2,8.5,0,0.5,0,0,0,9.300000000000001
1,2015-01-01 13:40:49,2015-01-01 13:51:33,2,1.8,-73.97628021240234,40.76486968994141,1,N,-73.98558807373047,40.74430084228516,1,8.699999999999999,0,0.5,1.9,0,0,11.4
2,2015-01-01 13:40:49,2015-01-01 13:43:14,1,0.58,-73.99642181396484,40.7535285949707,1,N,-74.00125122070312,40.74668121337891,1,4,0,0.5,0.8,0,0.3,5.6
2,2015-01-01 13:40:50,2015-01-01 13:48:36,5,1.83,-73.96492004394531,40.75970077514648,1,N,-73.98591613769531,40.74642181396484,2,8,0,0.5,0,0,0.3,8.800000000000001
2,2015-01-01 13:40:50,2015-01-01 13:53:05,1,2.17,-73.97395324707031,40.77911376953125,1,N,-73.98824310302734,40.75652313232422,2,10.5,0,0.5,0,0,0.3,11.3
2,2015-01-01 13:40:50,2015-01-01 13:50:07,2,2.66,-73.97043609619141,40.75197982788086,1,N,-74.00424194335938,40.74248123168945,1,10,0,0.5,2,0,0.3,12.8
2,2015-01-01 13:40:50,2015-01-01 13:53:17,1,4.4,-73.97887420654297,40.78230667114258,1,N,-74,40.73861312866211,1,15,0,0.5,3,0,0.3,18.8
2,2015-01-01 13:40:50,2015-01-01 13:46:49,3,0.61,-73.97414398193359,40.75326156616211,1,N,-73.97654724121094,40.75627517700195,1,5.5,0,0.5,0,0,0.3,6.3
2,2015-01-01 13:40:50,2015-01-01 13:58:29,3,3.14,-73.94640350341797,40.77706527709961,1,N,-73.98371124267578,40.7604866027832,1,14,0,0.5,2.8,0,0.3,17.6
1,2015-01-01 13:40:50,2015-01-01 13:50:16,1,1.8,-73.98244476318359,40.75155258178711,1,N,-73.98887634277344,40.73133850097656,1,9,0,0.5,1.95,0,0,11.75
2,2015-01-01 13:41:01,2015-01-01 13:45:57,1,1.79,-73.97175598144531,40.75044250488281,1,N,-73.95534515380859,40.76874542236328,2,7,0,0.5,0,0,0.3,7.8
2,2015-01-01 13:41:01,2015-01-01 13:53:05,3,3.08,-73.98627471923828,40.74045944213867,1,N,-73.95870208740234,40.77791595458984,2,12.5,0,0.5,0,0,0.3,13.3
2,2015-01-01 13:41:02,2015-01-01 13:47:05,2,0.84,-73.99420166015625,40.69480514526367,1,N,-73.99454498291016,40.68508148193359,2,6,0,0.5,0,0,0.3,6.8
2,2015-01-01 13:41:02,2015-01-01 13:54:28,1,2.07,-73.98444366455078,40.75967025756836,1,N,-73.97770690917969,40.75350952148438,1,10.5,0,0.5,2.1,0,0.3,13.4
2,2015-01-01 13:41:02,2015-01-01 13:45:24,1,0.99,-73.98235321044922,40.73160171508789,1,N,-73.97337341308594,40.74398040771484,1,5.5,0,0.5,1,0,0.3,7.3
2,2015-01-01 13:41:02,2015-01-01 13:47:01,1,1.16,-73.99268341064453,40.73721694946289,1,N,-73.99225616455078,40.72516250610352,1,6.5,0,0.5,1,0,0.3,8.300000000000001
2,2015-01-01 13:41:02,2015-01-01 13:58:11,1,9.9,-73.86363220214844,40.76972961425781,1,N,-73.96355438232422,40.77006149291992,1,28,0,0.5,6.67,5.33,0.3,40.8
1,2015-01-01 13:41:02,2015-01-01 13:44:46,1,0.9,-73.98519897460938,40.74338150024414,1,N,-73.99212646484375,40.73113632202148,1,5.2,0,0.5,1.2,0,0,7.2
2,2015-01-01 13:41:02,2015-01-01 13:48:50,1,1.13,-73.99481201171875,40.75034713745117,1,N,-74.00244140625,40.76069259643555,1,7,0,0.5,1.4,0,0.3,9.199999999999999
1,2015-01-01 13:41:02,2015-01-01 13:49:35,1,1.5,-73.97695159912109,40.72682189941406,1,N,-73.99329376220703,40.71536636352539,2,8,0,0.5,0,0,0,8.800000000000001
2,2015-01-01 13:41:03,2015-01-01 13:56:36,1,3.56,-73.97380065917969,40.76350402832031,1,N,-73.99659729003906,40.7204704284668,1,13.5,0,0.5,3.38,0,0.3,17.68
1,2015-01-01 13:41:57,2015-01-01 13:50:10,1,3,-73.95250701904297,40.78142166137695,1,N,-73.96779632568359,40.75366592407227,2,11,0,0.5,0,0,0,11.8
1,2015-01-01 13:41:58,2015-01-01 13:54:51,1,2.8,-73.99622344970703,40.72386169433594,1,N,-73.9727783203125,40.75901794433594,2,12,0,0.5,0,0,0,12.8
1,2015-01-01 13:41:58,2015-01-01 13:54:55,1,2.2,-73.98995971679688,40.73466110229492,1,N,-73.98728942871094,40.75947189331055,2,11,0,0.5,0,0,0,11.8
2,2015-01-01 13:41:58,2015-01-01 13:51:59,1,2.44,-74.00363159179688,40.72367095947266,1,N,-74.00215148925781,40.7518196105957,1,10.5,0,0.5,1.5,0,0.3,12.8
2,2015-01-01 13:41:58,2015-01-01 13:50:26,1,2.23,-73.99587249755859,40.76431655883789,1,N,-73.99052429199219,40.74187850952148,2,9,0,0.5,0,0,0.3,9.800000000000001
2,2015-01-01 13:41:59,2015-01-01 13:51:51,2,2.05,-73.98929595947266,40.74139022827148,1,N,-73.99068450927734,40.71892166137695,2,9.5,0,0.5,0,0,0.3,10.3
2,2015-01-01 13:41:59,2015-01-01 13:45:45,5,0.99,-73.98482513427734,40.75386810302734,1,N,-73.97940063476562,40.76520156860352,2,5.5,0,0.5,0,0,0.3,6.3
2,2015-01-01 13:41:59,2015-01-01 13:48:05,1,1.51,-74.00015258789062,40.74285888671875,1,N,-73.98519134521484,40.73069000244141,1,7,0,0.5,1,0,0.3,8.800000000000001
2,2015-01-01 13:41:59,2015-01-01 13:44:46,2,0.88,-73.97222900390625,40.75972366333008,1,N,-73.96315765380859,40.76749038696289,1,5,0,0.5,1,0,0.3,6.8
2,2015-01-01 13:42:00,2015-01-01 13:48:59,1,1.39,-73.97966003417969,40.73733520507812,1,N,-73.99121856689453,40.74910354614258,2,7.5,0,0.5,0,0,0.3,8.300000000000001
1,2015-01-01 13:42:00,2015-01-01 13:46:24,2,1,-73.96692657470703,40.79383850097656,1,N,-73.95293426513672,40.78631591796875,2,5.5,0,0.5,0,0,0,6.3
1,2015-01-01 13:42:00,2015-01-01 13:48:01,1,1.4,-73.94081115722656,40.79298782348633,1,N,-73.94918823242188,40.77705764770508,2,6.5,0,0.5,0,0,0,7.3
2,2015-01-01 13:43:12,2015-01-01 13:56:46,1,3.25,-74.00874328613281,40.71139526367188,1,N,-73.99164581298828,40.74978637695312,2,13,0,0.5,0,0,0.3,13.8
2,2015-01-01 13:43:12,2015-01-01 13:52:07,1,1.73,-73.98796081542969,40.73820877075195,1,N,-73.99723052978516,40.75371170043945,1,8.5,0,0.5,1.7,0,0.3,11
1,2015-01-01 13:43:13,2015-01-01 13:47:40,1,0.6,-73.99867248535156,40.72313690185547,1,N,-73.99554443359375,40.71680450439453,2,5,0,0.5,0,0,0,5.8
1,2015-01-01 13:43:13,2015-01-01 13:51:43,1,1.7,-73.97840881347656,40.74149703979492,1,N,-73.99879455566406,40.73230743408203,2,8,0,0.5,0,0,0,8.800000000000001
1,2015-01-01 13:43:13,2015-01-01 14:12:32,1,19,-73.78638458251953,40.64169311523438,2,N,-74.00458526611328,40.72906875610352,1,52,0,0.5,10.55,0,0,63.35
1,2015-01-01 13:43:13,2015-01-01 13:52:39,1,2.1,-73.98267364501953,40.77474212646484,1,N,-73.99475860595703,40.75046920776367,2,9,0,0.5,0,0,0,9.800000000000001
2,2015-01-01 13:45:49,2015-01-01 13:56:36,2,3,-74.00189208984375,40.70932006835938,1,N,-73.98594665527344,40.72629928588867,1,12,0,0.5,1,0,0.3,13.8
2,2015-01-01 13:45:49,2015-01-01 14:00:48,5,3.06,-73.95843505859375,40.80035018920898,1,N,-73.97584533691406,40.76546859741211,2,13,0,0.5,0,0,0.3,13.8
2,2015-01-01 13:45:49,2015-01-01 13:50:17,5,1.24,-74.00102233886719,40.71776962280273,1,N,-74.00714874267578,40.70525360107422,2,6,0,0.5,0,0,0.3,6.8
2,2015-01-01 13:45:49,2015-01-01 13:51:02,1,1.43,-73.96324157714844,40.75723266601562,1,N,-73.95642852783203,40.77397155761719,2,6.5,0,0.5,0,0,0.3,7.3
2,2015-01-01 13:45:49,2015-01-01 13:56:07,1,1.55,-73.95249938964844,40.82382202148438,1,N,-73.94516754150391,40.80805969238281,1,9,0,0.5,1.8,0,0.3,11.6
2,2015-01-01 13:45:49,2015-01-01 13:54:32,1,2.05,-73.95568084716797,40.78806686401367,1,N,-73.98087310791016,40.78236389160156,1,9,0,0.5,2.25,0,0.3,12.05
1,2015-01-01 13:45:50,2015-01-01 13:54:12,2,1.9,-73.95679473876953,40.7808837890625,1,N,-73.97928619384766,40.77174758911133,2,9,0,0.5,0,0,0,9.800000000000001
2,2015-01-01 13:45:50,2015-01-01 14:07:01,5,7.19,-73.98086547851562,40.7632942199707,1,N,-73.99418640136719,40.70309829711914,2,23.5,0,0.5,0,0,0.3,24.3
2,2015-01-01 13:45:50,2015-01-01 13:54:38,6,1.51,-73.97735595703125,40.75748062133789,1,N,-73.99634552001953,40.75325393676758,2,8,0,0.5,0,0,0.3,8.800000000000001
1,2015-01-01 13:45:51,2015-01-01 13:50:01,1,0.8,0,0,1,N,0,0,2,5.5,0,0.5,0,0,0,6.3
1,2015-01-01 13:45:51,2015-01-01 13:59:38,1,7.2,-74.01404571533203,40.71219253540039,1,N,-73.95627593994141,40.76330184936523,1,21.5,0,0.5,4.45,0,0,26.75
1,2015-01-01 13:45:51,2015-01-01 14:14:08,1,6.5,-73.97819519042969,40.76318740844727,1,N,-74.01169586181641,40.70975875854492,1,24.5,0,0.5,3,0,0,28.3
1,2015-01-01 13:45:51,2015-01-01 13:52:07,1,1.5,-73.96148681640625,40.79610061645508,1,N,-73.94475555419922,40.80875015258789,2,7,0,0.5,0,0,0,7.8
1,2015-01-01 13:45:51,2015-01-01 13:55:43,1,1.7,-73.98043823242188,40.73217010498047,1,N,-73.97682189941406,40.75194931030273,2,9,0,0.5,0,0,0,9.800000000000001
1,2015-01-01 13:45:51,2015-01-01 13:53:41,1,2.1,-73.99185943603516,40.72599411010742,1,N,-73.97557067871094,40.75194931030273,1,9,0,0.5,1.95,0,0,11.75
2,2015-01-01 13:45:51,2015-01-01 13:51:29,1,1.34,-73.99403381347656,40.75134658813477,1,N,-74.00504302978516,40.7387809753418,2,6.5,0,0.5,0,0,0.3,7.3
2,2015-01-01 13:45:51,2015-01-01 14:02:07,5,3.86,-73.99105072021484,40.7451286315918,1,N,-74.01524353027344,40.70996475219727,1,15,0,0.5,3.75,0,0.3,19.55
1,2015-01-01 13:45:52,2015-01-01 14:16:24,2,10.2,-73.97727966308594,40.77944946289062,1,N,-73.99462890625,40.72494125366211,2,32.5,0,0.5,0,0,0,33.3
2,2015-01-01 13:46:23,2015-01-01 13:51:44,4,0.75,-73.99163055419922,40.74997329711914,1,N,-73.99053192138672,40.75685119628906,2,5.5,0,0.5,0,0,0.3,6.3
2,2015-01-01 13:46:23,2015-01-01 14:12:42,1,11.05,-73.98491668701172,40.76187515258789,1,N,-73.87288665771484,40.77439498901367,1,33.5,0,0.5,6,5.33,0.3,45.63
1,2015-01-01 13:46:24,2015-01-01 13:52:17,1,0.8,-73.98762512207031,40.72870254516602,1,N,-73.99982452392578,40.7303581237793,2,6,0,0.5,0,0,0,6.8
2,2015-01-01 13:48:19,2015-01-01 14:01:59,5,3.45,-73.98098754882812,40.76412963867188,1,N,-74.00228881835938,40.71961975097656,2,13,0,0.5,0,0,0.3,13.8
1,2015-01-01 13:48:19,2015-01-01 13:57:01,1,1.6,-73.95923614501953,40.77161026000977,1,N,-73.97798156738281,40.78318405151367,2,8,0,0.5,0,0,0,8.800000000000001
1,2015-01-01 13:48:19,2015-01-01 13:54:21,1,1.7,-73.99137878417969,40.74231338500977,1,N,-73.99488830566406,40.76052093505859,1,7.5,0,0.5,1.65,0,0,9.949999999999999
2,2015-01-01 13:48:20,2015-01-01 13:53:21,1,0.72,-73.96687316894531,40.79383087158203,1,N,-73.96941375732422,40.80038070678711,1,5.5,0,0.5,1.1,0,0.3,7.4
2,2015-01-01 13:48:20,2015-01-01 13:51:46,1,0.66,-73.98087310791016,40.73788070678711,1,N,-73.99252319335938,40.74266052246094,2,4.5,0,0.5,0,0,0.3,5.3
2,2015-01-01 13:48:20,2015-01-01 13:49:31,1,0.38,-73.97880554199219,40.74074554443359,1,N,-73.98239898681641,40.73688507080078,1,3,0,0.5,0.6,0,0.3,4.4
2,2015-01-01 13:48:21,2015-01-01 13:53:06,1,0.83,-73.98628234863281,40.76712799072266,1,N,-73.98268127441406,40.77319717407227,1,5.5,0,0.5,1.1,0,0.3,7.4
2,2015-01-01 13:48:21,2015-01-01 13:50:34,1,0.65,-73.95245361328125,40.77702713012695,1,N,-73.95761108398438,40.76973724365234,2,4,0,0.5,0,0,0.3,4.8
2,2015-01-01 13:48:21,2015-01-01 13:54:47,1,1.35,-73.96573638916016,40.80564117431641,1,N,-73.97833251953125,40.78913879394531,1,7,0,0.5,1.75,0,0.3,9.550000000000001
2,2015-01-01 13:48:22,2015-01-01 14:08:06,1,3.54,-74.00044250488281,40.74250793457031,1,N,-74.01374053955078,40.70793533325195,2,15.5,0,0.5,0,0,0.3,16.3
2,2015-01-01 13:48:22,2015-01-01 13:57:32,1,1.98,-73.98162841796875,40.76352310180664,1,N,-73.98468017578125,40.74241256713867,2,9,0,0.5,0,0,0.3,9.800000000000001
2,2015-01-01 13:48:22,2015-01-01 13:55:37,2,2.51,-74.00166320800781,40.71958541870117,1,N,-73.98790740966797,40.75076293945312,2,9,0,0.5,0,0,0.3,9.800000000000001
2,2015-01-01 13:48:23,2015-01-01 13:57:39,1,1.99,-73.9976806640625,40.75674057006836,1,N,-73.96881103515625,40.75495910644531,1,9,0,0.5,2.25,0,0.3,12.05
1,2015-01-01 13:48:23,2015-01-01 13:56:42,4,0.9,-73.9736328125,40.76442718505859,1,N,-73.97768402099609,40.75375747680664,1,7,0,0.5,1.55,0,0,9.35
1,2015-01-01 13:48:23,2015-01-01 14:02:58,2,2.2,-73.98595428466797,40.72660064697266,1,N,-73.99037170410156,40.74981307983398,1,11.2,0,0.5,3,0,0,15
1,2015-01-01 13:48:23,2015-01-01 13:56:14,3,1.7,-73.94298553466797,40.79025650024414,1,N,-73.94485473632812,40.808349609375,2,8,0,0.5,0,0,0,8.800000000000001
2,2015-01-01 13:48:23,2015-01-01 13:57:38,1,2.15,-73.99429321289062,40.74098587036133,1,N,-73.97295379638672,40.76330184936523,1,9,0,0.5,1.8,0,0.3,11.6
1,2015-01-01 13:48:23,2015-01-01 13:56:21,1,1.9,-74.01152801513672,40.71356201171875,1,N,-74.00520324707031,40.73625183105469,1,8.199999999999999,0,0.5,1.8,0,0,10.8
2,2015-01-01 13:48:23,2015-01-01 13:54:10,1,1.17,-73.97989654541016,40.75566864013672,1,N,-73.97823333740234,40.765380859375,1,6,0,0.5,1.8,0,0.3,8.6
2,2015-01-01 13:48:23,2015-01-01 14:04:46,6,3.4,-73.98842620849609,40.73717880249023,1,N,-73.9822998046875,40.77256774902344,1,14.5,0,0.5,1.25,0,0.3,16.55
2,2015-01-01 13:48:24,2015-01-01 13:56:33,1,1.4,-73.99910736083984,40.74429321289062,1,N,-73.99533843994141,40.75960159301758,2,8,0,0.5,0,0,0.3,8.800000000000001
2,2015-01-01 13:48:24,2015-01-01 13:58:31,1,1.36,-73.96076202392578,40.77824783325195,1,N,-73.97308349609375,40.76415634155273,1,8.5,0,0.5,1.7,0,0.3,11
2,2015-01-01 13:48:31,2015-01-01 13:58:08,1,2.11,-74.01393127441406,40.70923614501953,1,N,-74.00316619873047,40.7342414855957,2,9.5,0,0.5,0,0,0.3,10.3
2,2015-01-01 13:48:31,2015-01-01 13:58:45,1,3.28,-73.97923278808594,40.7530517578125,1,N,-73.94866943359375,40.79489135742188,2,11.5,0,0.5,0,0,0.3,12.3
2,2015-01-01 13:48:31,2015-01-01 14:01:45,2,3.39,-73.99742889404297,40.72467041015625,1,N,-73.97509002685547,40.76231002807617,1,13,0,0.5,2.6,0,0.3,16.4
1,2015-01-01 13:48:31,2015-01-01 13:57:46,1,1.6,-73.96795654296875,40.79294204711914,1,N,-73.94542694091797,40.78007888793945,2,8.5,0,0.5,0,0,0,9.300000000000001
1,2015-01-01 13:48:31,2015-01-01 13:56:47,1,1.5,-73.98501586914062,40.74830627441406,1,N,-73.97077178955078,40.76448822021484,2,8,0,0.5,0,0,0,8.800000000000001
1,2015-01-01 13:48:31,2015-01-01 13:55:05,2,1.2,-74.00208282470703,40.73473739624023,1,N,-73.98494720458984,40.72443771362305,1,6.2,0,0.5,1,0,0,8
1,2015-01-01 13:48:31,2015-01-01 14:25:38,1,21.4,-73.98133850097656,40.76788330078125,5,N,-73.78239440917969,40.64421844482422,1,59.7,0,0,12,0,0,72
2,2015-01-01 13:48:32,2015-01-01 13:56:20,5,1.89,-74.00107574462891,40.76274871826172,1,N,-73.98123931884766,40.76417922973633,2,8,0,0.5,0,0,0.3,8.800000000000001
2,2015-01-01 13:48:32,2015-01-01 13:55:50,1,1.48,-73.99143981933594,40.74985885620117,1,N,-73.97209167480469,40.74562072753906,1,7,0,0.5,1.4,0,0.3,9.199999999999999
1,2015-01-01 13:48:32,2015-01-01 13:59:08,2,2,-73.98226928710938,40.77069854736328,1,N,-73.96004486083984,40.77961730957031,1,9.5,0,0.5,2.55,0,0,12.85
2,2015-01-01 13:48:32,2015-01-01 13:56:22,3,2.35,-73.95557403564453,40.77656173706055,1,N,-73.93921661376953,40.80466461181641,1,9,0,0.5,1,0,0.3,10.8
1,2015-01-01 13:48:32,2015-01-01 14:11:04,1,8.9,-73.99895477294922,40.72153091430664,1,N,-73.87509155273438,40.75101852416992,2,27.5,0,0.5,0,0,0,28.3
1,2015-01-01 13:48:32,2015-01-01 13:54:37,1,1.1,-73.97850799560547,40.75190353393555,1,N,-73.97815704345703,40.76478576660156,1,6.5,0,0.5,0.7,0,0,8
2,2015-01-01 13:48:32,2015-01-01 13:58:13,2,3.34,-73.95491027832031,40.76541519165039,1,N,-73.98584747314453,40.73830032348633,1,12,0,0.5,2.4,0,0.3,15.2
2,2015-01-01 13:48:33,2015-01-01 14:03:26,1,6.69,-73.974853515625,40.75679016113281,1,N,-74.01415252685547,40.71375274658203,2,20.5,0,0.5,0,0,0.3,21.3
2,2015-01-01 13:48:33,2015-01-01 14:03:32,1,6.75,-73.96916961669922,40.76219177246094,1,N,-74.01393890380859,40.70892715454102,2,21,0,0.5,0,0,0.3,21.8
2,2015-01-01 13:48:33,2015-01-01 14:00:18,1,2.54,-73.98011779785156,40.7822151184082,1,N,-73.95680999755859,40.80499649047852,1,11.5,0,0.5,2,0,0.3,14.3
1,2015-01-01 13:48:33,2015-01-01 14:00:23,1,2.1,-73.97832489013672,40.7621955871582,1,N,-73.95435333251953,40.7743034362793,2,10.5,0,0.5,0,0,0,11.3
2,2015-01-01 13:48:33,2015-01-01 13:54:12,6,0.89,-73.98291778564453,40.76183319091797,1,N,-73.98308563232422,40.77175140380859,1,6,0,0.5,1,0,0.3,7.8
2,2015-01-01 13:48:33,2015-01-01 14:17:09,1,20.4,-73.78182220458984,40.6446533203125,2,N,-73.95757293701172,40.7735481262207,1,52,0,0.5,0,5.33,0.3,58.13
1,2015-01-01 13:48:34,2015-01-01 14:03:45,1,2.8,-73.95474243164062,40.77814483642578,1,N,-73.98905181884766,40.77199172973633,2,13,0,0.5,0,0,0,13.8
2,2015-01-01 13:48:34,2015-01-01 13:54:46,1,1.31,-73.99139404296875,40.75121688842773,1,N,-73.984619140625,40.73967361450195,2,7,0,0.5,0,0,0.3,7.8
2,2015-01-01 13:50:43,2015-01-01 13:57:43,1,1.18,-73.98058319091797,40.73397064208984,1,N,-73.98130798339844,40.74668121337891,2,7,0,0.5,0,0,0.3,7.8
2,2015-01-01 13:50:43,2015-01-01 13:56:26,4,0.93,0,0,1,N,0,0,1,5.5,0,0.5,1.1,0,0.3,7.4
1,2015-01-01 13:50:44,2015-01-01 13:53:25,1,0.6,-73.99144744873047,40.76519012451172,1,N,-73.98340606689453,40.76588821411133,2,4.5,0,0.5,0,0,0,5.3
2,2015-01-01 13:50:44,2015-01-01 13:53:11,1,0.4,-73.98084259033203,40.74522018432617,1,N,-73.98577117919922,40.74502182006836,1,4,0,0.5,0.8,0,0.3,5.6
2,2015-01-01 13:50:44,2015-01-01 14:00:03,1,1.72,-73.98542022705078,40.74057006835938,1,N,-73.99553680419922,40.72430038452148,2,8.5,0,0.5,0,0,0.3,9.300000000000001
1,2015-01-01 13:50:44,2015-01-01 13:57:51,1,2,-73.97519683837891,40.79019927978516,1,N,-73.961669921875,40.77133941650391,2,8,0,0.5,0,0,0,8.800000000000001
1,2015-01-01 13:50:44,2015-01-01 14:01:58,3,1.2,-73.9630126953125,40.75825500488281,1,N,-73.97699737548828,40.75727844238281,1,9,0,0.5,1,0,0,10.8
2,2015-01-01 13:50:44,2015-01-01 13:55:18,1,0.99,-74.00644683837891,40.73182678222656,1,N,-73.99968719482422,40.74357223510742,2,5.5,0,0.5,0,0,0.3,6.3
1,2015-01-01 13:50:44,2015-01-01 14:01:51,1,3.9,-73.95185852050781,40.77339553833008,1,N,-73.98447418212891,40.73481750488281,2,14,0,0.5,0,0,0,14.8
1,2015-01-01 13:50:45,2015-01-01 13:52:02,2,0.6,-73.98054504394531,40.73859024047852,1,N,-73.98589324951172,40.73117828369141,2,3.5,0,0.5,0,0,0,4.3
1,2015-01-01 13:50:45,2015-01-01 14:14:56,1,15.8,-73.78993225097656,40.64686965942383,1,N,-73.96099853515625,40.58111953735352,2,43.5,0,0.5,0,0,0,44.3
2,2015-01-01 13:50:45,2015-01-01 14:26:39,1,19.03,-73.90981292724609,40.77547073364258,1,N,-73.96468353271484,40.75576019287109,2,54,0,0.5,0,5.33,0.3,60.13
2,2015-01-01 13:50:45,2015-01-01 13:58:36,1,1.08,-74.01596069335938,40.71508026123047,1,N,-74.01187896728516,40.70779037475586,1,7,0,0.5,1,0,0.3,8.800000000000001
2,2015-01-01 13:50:45,2015-01-01 13:57:23,1,1.23,-73.9854736328125,40.74432373046875,1,N,-73.98462677001953,40.75758361816406,1,6.5,0,0.5,0,0,0.3,7.3
2,2015-01-01 13:50:45,2015-01-01 14:00:00,1,0.72,-73.97427368164062,40.75106811523438,1,N,-73.97816467285156,40.75792694091797,1,7.5,0,0.5,1.5,0,0.3,9.800000000000001
1,2015-01-01 13:52:40,2015-01-01 13:58:37,1,1.7,-73.97181701660156,40.75054550170898,1,N,-73.98789978027344,40.72830200195312,2,7.5,0,0.5,0,0,0,8.300000000000001
1,2015-01-01 13:52:40,2015-01-01 13:59:43,1,1,-73.96265411376953,40.77263259887695,1,N,-73.94855499267578,40.77310943603516,2,6.5,0,0.5,0,0,0,7.3
2,2015-01-01 13:52:40,2015-01-01 14:20:31,1,10.77,-73.97509002685547,40.75734710693359,1,N,-73.87515258789062,40.77033996582031,2,33.5,0,0.5,0,5.33,0.3,39.63
2,2015-01-01 13:52:40,2015-01-01 14:11:47,1,3.56,-73.9840087890625,40.72528076171875,1,N,-73.98738098144531,40.76216125488281,2,16,0,0.5,0,0,0.3,16.8
2,2015-01-01 13:52:40,2015-01-01 14:06:50,3,6.16,-73.98795318603516,40.74808883666992,1,N,-74.01328277587891,40.70877838134766,2,19.5,0,0.5,0,0,0.3,20.3
2,2015-01-01 13:52:40,2015-01-01 14:01:03,3,0.96,-73.97295379638672,40.75406265258789,1,N,-73.986572265625,40.75643920898438,1,7,0,0.5,1,0,0.3,8.800000000000001
1,2015-01-01 13:52:41,2015-01-01 13:57:15,1,0.7,-74.00347137451172,40.74332809448242,1,N,-73.99032592773438,40.73782730102539,1,5.5,0,0.5,2,0,0,8.300000000000001
1,2015-01-01 13:52:41,2015-01-01 13:56:05,1,0.7,-73.97679901123047,40.74435424804688,1,N,-73.97670745849609,40.751708984375,1,4.2,0,0.5,1,0,0,6
2,2015-01-01 13:52:41,2015-01-01 14:02:50,1,1.74,-73.97831726074219,40.75229644775391,1,N,-74.00238800048828,40.75189590454102,2,9,0,0.5,0,0,0.3,9.800000000000001
2,2015-01-01 13:52:41,2015-01-01 14:05:49,2,2.25,-73.97952270507812,40.7578010559082,1,N,-73.9671630859375,40.76158142089844,2,11,0,0.5,0,0,0.3,11.8
1,2015-01-01 13:52:42,2015-01-01 14:06:35,1,4.5,-73.95265197753906,40.73368072509766,1,N,-73.97578430175781,40.7518424987793,1,15.5,0,0.5,3.25,0,0,19.55
1,2015-01-01 13:53:17,2015-01-01 13:58:53,1,1,-73.96381378173828,40.7740592956543,1,N,-73.95492553710938,40.76550674438477,1,5.7,0,0.5,1.3,0,0,7.8
1,2015-01-01 13:53:17,2015-01-01 14:04:02,1,4,-73.95658874511719,40.76705169677734,1,N,-73.95452117919922,40.73674011230469,1,13.5,0,0.5,2,0,0,16.3
2,2015-01-01 13:53:17,2015-01-01 13:58:17,1,0.88,-73.97749328613281,40.75850677490234,1,N,-73.98890686035156,40.75592803955078,1,5.5,0,0.5,1.1,0,0.3,7.4
2,2015-01-01 13:53:18,2015-01-01 14:02:29,1,2.66,-73.98256683349609,40.742431640625,1,N,-73.97976684570312,40.71430206298828,1,10.5,0,0.5,2.1,0,0.3,13.4
1,2015-01-01 13:53:18,2015-01-01 13:58:45,1,0.9,-73.97991180419922,40.7520751953125,1,N,-73.99045562744141,40.75657272338867,2,5.5,0,0.5,0,0,0,6.3
2,2015-01-01 13:53:18,2015-01-01 14:02:14,1,1.72,-73.96466064453125,40.75734329223633,1,N,-73.96849060058594,40.76761245727539,2,8,0,0.5,0,0,0.3,8.800000000000001
2,2015-01-01 13:53:18,2015-01-01 14:15:53,2,9.67,-73.77679443359375,40.64501571655273,1,N,-73.87042999267578,40.72478485107422,1,29.5,0,0.5,7.38,0,0.3,37.68
1,2015-01-01 13:53:18,2015-01-01 14:06:36,3,1.6,-73.97782897949219,40.75232315063477,1,N,-73.98109436035156,40.76788711547852,2,10,0,0.5,0,0,0,10.8
1,2015-01-01 13:53:19,2015-01-01 14:08:30,1,3.5,-73.96392822265625,40.77666854858398,1,N,-73.990966796875,40.73389434814453,1,14,0,0.5,2.95,0,0,17.75
